candidate_id,application_date,department,role_level,source,gender,education,city,experience_years,screened,interviewed,interview_score,offered,offered_salary,expected_salary,accepted,joined,days_to_hire
CAND02185,2024-07-15,Engineering,Junior,Employee Referral,Male,M.Tech,Hyderabad,1.3,False,False,,False,,,False,False,
CAND02186,2023-04-06,Finance,Mid-Level,LinkedIn,Male,M.Tech,Chennai,14.3,False,False,,False,,,False,False,
CAND02187,2023-09-03,Sales,Senior,LinkedIn,Female,B.Tech,Delhi,4.3,True,False,,False,,,False,False,
CAND02188,2023-10-16,Operations,Senior,LinkedIn,Male,BBA,Chennai,3.0,True,True,5.5,True,1419282.0,1558583.0,False,False,
CAND02189,2023-01-12,Sales,Senior,Employee Referral,Female,B.Tech,Mumbai,4.7,True,True,8.7,False,,,False,False,
CAND02190,2023-05-11,Engineering,Senior,LinkedIn,Male,M.Tech,Chennai,12.4,False,False,,False,,,False,False,
CAND02191,2023-06-16,HR,Junior,Indeed,Male,MBA,Ahmedabad,2.0,False,False,,False,,,False,False,
CAND02192,2024-08-11,Product,Mid-Level,Indeed,Female,MCA,Bangalore,6.0,True,True,9.2,True,836334.0,598903.0,True,True,20.0
CAND02193,2024-04-12,Data Science,Mid-Level,Campus,Female,B.Sc,Chennai,8.9,False,False,,False,,,False,False,
CAND02194,2023-12-11,Sales,Manager,Campus,Male,PhD,Mumbai,3.3,False,False,,False,,,False,False,
CAND02195,2022-10-19,Engineering,Senior,Campus,Male,B.Tech,Kolkata,3.4,True,True,7.0,True,1140751.0,1472494.0,False,False,
CAND02196,2023-05-29,Marketing,Junior,LinkedIn,Female,M.Tech,Pune,0.2,False,False,,False,,,False,False,
CAND02197,2024-05-21,Marketing,Senior,LinkedIn,Female,B.Sc,Ahmedabad,3.2,True,True,7.3,True,1170048.0,1022573.0,True,True,49.0
CAND02198,2022-05-27,Engineering,Senior,Naukri,Female,M.Tech,Bangalore,3.8,True,False,,False,,,False,False,
CAND02199,2023-03-07,Marketing,Lead,LinkedIn,Male,MCA,Delhi,3.9,True,False,,False,,,False,False,
CAND02200,2024-05-05,Operations,Junior,Employee Referral,Male,BBA,Kolkata,9.1,True,True,6.6,False,,,False,False,
CAND02201,2022-12-13,Operations,Mid-Level,Naukri,Male,B.Tech,Delhi,14.1,False,False,,False,,,False,False,
CAND02202,2023-11-18,Finance,Manager,Campus,Female,MBA,Bangalore,2.5,False,False,,False,,,False,False,
CAND02203,2022-11-30,Data Science,Senior,Campus,Female,PhD,Kolkata,10.2,False,False,,False,,,False,False,
CAND02204,2023-11-08,Marketing,Mid-Level,Employee Referral,Male,BBA,Pune,1.2,False,False,,False,,,False,False,
CAND02205,2022-09-12,Engineering,Mid-Level,LinkedIn,Female,PhD,Bangalore,4.1,True,True,6.1,False,,,False,False,
CAND02206,2024-03-06,Sales,Senior,LinkedIn,Male,MCA,Bangalore,4.3,False,False,,False,,,False,False,
CAND02207,2023-10-04,Engineering,Mid-Level,Indeed,Female,MBA,Bangalore,3.9,True,True,6.2,False,,,False,False,
CAND02208,2022-08-30,Marketing,Senior,LinkedIn,Male,M.Tech,Delhi,1.4,True,False,,False,,,False,False,
CAND02209,2023-06-30,Data Science,Junior,LinkedIn,Male,BBA,Delhi,2.8,True,False,,False,,,False,False,
CAND02210,2024-11-08,Data Science,Senior,Naukri,Male,M.Tech,Hyderabad,14.2,True,True,9.3,True,1150763.0,1548485.0,False,False,
CAND02211,2024-08-25,Operations,Junior,LinkedIn,Female,PhD,Pune,4.5,False,False,,False,,,False,False,
CAND02212,2023-05-21,Data Science,Junior,LinkedIn,Male,MBA,Hyderabad,7.1,False,False,,False,,,False,False,
CAND02213,2024-09-14,Data Science,Senior,Employee Referral,Female,MCA,Hyderabad,9.0,True,True,7.3,False,,,False,False,
CAND02214,2024-11-02,Engineering,Senior,LinkedIn,Male,M.Tech,Mumbai,14.6,True,True,7.4,False,,,False,False,
CAND02215,2022-01-22,Sales,Senior,Campus,Male,M.Tech,Mumbai,1.2,False,False,,False,,,False,False,
CAND02216,2022-12-18,Marketing,Mid-Level,Employee Referral,Male,BBA,Hyderabad,4.2,False,False,,False,,,False,False,
CAND02217,2022-03-02,Sales,Manager,Naukri,Male,BBA,Bangalore,9.7,False,False,,False,,,False,False,
CAND02218,2023-09-01,Engineering,Junior,LinkedIn,Female,MCA,Mumbai,9.8,True,True,6.5,True,442751.0,363324.0,True,True,42.0
CAND02219,2024-06-13,Operations,Senior,LinkedIn,Female,MBA,Mumbai,1.5,False,False,,False,,,False,False,
CAND02220,2023-09-15,Data Science,Mid-Level,LinkedIn,Male,MBA,Bangalore,6.6,False,False,,False,,,False,False,
CAND02221,2024-11-28,Finance,Junior,Employee Referral,Male,B.Sc,Pune,6.8,True,True,5.6,True,381889.0,427811.0,False,False,
CAND02222,2024-07-17,Engineering,Senior,LinkedIn,Female,B.Sc,Mumbai,2.7,True,True,5.6,True,1245645.0,1064552.0,False,False,
CAND02223,2022-01-23,Engineering,Mid-Level,Naukri,Male,B.Sc,Mumbai,14.8,True,False,,False,,,False,False,
CAND02224,2024-11-24,Data Science,Manager,Employee Referral,Female,MCA,Delhi,12.6,True,True,9.7,False,,,False,False,
CAND02225,2024-03-29,Product,Senior,Naukri,Female,M.Tech,Mumbai,8.0,False,False,,False,,,False,False,
CAND02226,2024-03-19,Operations,Mid-Level,LinkedIn,Male,B.Tech,Chennai,0.0,True,False,,False,,,False,False,
CAND02227,2024-02-09,Marketing,Manager,Employee Referral,Female,MBA,Ahmedabad,8.6,False,False,,False,,,False,False,
CAND02228,2024-05-15,Product,Senior,Naukri,Male,B.Tech,Hyderabad,6.3,False,False,,False,,,False,False,
CAND02229,2023-06-28,Operations,Mid-Level,LinkedIn,Male,B.Sc,Chennai,13.5,False,False,,False,,,False,False,
CAND02230,2023-12-15,Engineering,Senior,Naukri,Male,B.Tech,Ahmedabad,1.0,False,False,,False,,,False,False,
CAND02231,2023-03-21,HR,Lead,Recruitment Agency,Female,MBA,Pune,7.8,False,False,,False,,,False,False,
CAND02232,2022-12-26,Engineering,Manager,LinkedIn,Male,M.Tech,Delhi,10.9,False,False,,False,,,False,False,
CAND02233,2022-08-12,HR,Senior,LinkedIn,Female,M.Tech,Hyderabad,0.6,True,True,8.4,True,1398379.0,1156172.0,True,True,60.0
CAND02234,2023-08-09,Product,Lead,Naukri,Other,B.Sc,Chennai,7.7,False,False,,False,,,False,False,
CAND02235,2024-09-16,Data Science,Manager,Campus,Female,PhD,Hyderabad,10.6,True,False,,False,,,False,False,
CAND02236,2023-03-08,Finance,Junior,Naukri,Female,BBA,Hyderabad,5.7,False,False,,False,,,False,False,
CAND02237,2024-06-05,Data Science,Junior,Campus,Female,M.Tech,Ahmedabad,9.4,False,False,,False,,,False,False,
CAND02238,2024-09-01,Finance,Senior,Naukri,Male,BBA,Bangalore,13.4,True,False,,False,,,False,False,
CAND02239,2023-12-04,Finance,Mid-Level,Naukri,Other,MCA,Mumbai,5.7,False,False,,False,,,False,False,
CAND02240,2023-12-03,Marketing,Mid-Level,Employee Referral,Female,M.Tech,Chennai,4.9,True,False,,False,,,False,False,
CAND02241,2022-01-06,Engineering,Junior,Company Website,Male,PhD,Hyderabad,14.9,False,False,,False,,,False,False,
CAND02242,2023-09-20,Operations,Mid-Level,Employee Referral,Female,MCA,Bangalore,6.5,False,False,,False,,,False,False,
CAND02243,2024-04-28,Product,Lead,Naukri,Male,M.Tech,Ahmedabad,9.9,True,True,5.2,True,1679444.0,1829981.0,False,False,
CAND02244,2022-12-14,HR,Senior,Campus,Female,B.Sc,Kolkata,6.2,True,False,,False,,,False,False,
CAND02245,2024-08-27,Data Science,Senior,Naukri,Female,MBA,Chennai,4.2,True,True,9.2,False,,,False,False,
CAND02246,2023-07-16,Engineering,Mid-Level,Naukri,Female,BBA,Mumbai,15.0,False,False,,False,,,False,False,
CAND02247,2022-11-21,Data Science,Mid-Level,LinkedIn,Male,M.Tech,Chennai,8.2,True,True,5.1,False,,,False,False,
CAND02248,2022-10-19,Product,Senior,LinkedIn,Male,MCA,Chennai,10.3,True,True,5.1,True,1195673.0,1276240.0,False,False,
CAND02249,2023-05-05,Data Science,Junior,LinkedIn,Female,PhD,Mumbai,13.2,False,False,,False,,,False,False,
CAND02250,2022-02-23,Data Science,Mid-Level,LinkedIn,Female,BBA,Pune,6.2,True,False,,False,,,False,False,
CAND02251,2024-11-01,Product,Junior,Employee Referral,Male,M.Tech,Chennai,12.4,True,False,,False,,,False,False,
CAND02252,2023-06-03,HR,Senior,Employee Referral,Male,M.Tech,Mumbai,1.8,True,False,,False,,,False,False,
CAND02253,2023-03-24,Engineering,Senior,Naukri,Male,B.Tech,Pune,11.9,False,False,,False,,,False,False,
CAND02254,2023-09-27,Engineering,Mid-Level,Indeed,Female,M.Tech,Ahmedabad,1.8,False,False,,False,,,False,False,
CAND02255,2022-09-13,HR,Manager,Naukri,Male,MBA,Mumbai,11.2,True,False,,False,,,False,False,
CAND02256,2022-07-21,Sales,Senior,LinkedIn,Female,MBA,Ahmedabad,12.4,False,False,,False,,,False,False,
CAND02257,2023-06-30,Finance,Mid-Level,Employee Referral,Male,MBA,Delhi,11.0,True,True,9.0,True,834148.0,625445.0,True,True,39.0
CAND02258,2022-06-09,Operations,Manager,Naukri,Male,PhD,Pune,14.5,False,False,,False,,,False,False,
CAND02259,2024-01-31,Engineering,Mid-Level,LinkedIn,Other,BBA,Chennai,8.3,False,False,,False,,,False,False,
CAND02260,2022-10-09,HR,Mid-Level,LinkedIn,Male,BBA,Pune,2.7,False,False,,False,,,False,False,
CAND02261,2024-09-07,Data Science,Mid-Level,Employee Referral,Male,B.Sc,Kolkata,6.1,True,True,8.7,False,,,False,False,
CAND02262,2022-11-01,HR,Senior,Company Website,Male,B.Tech,Chennai,7.6,True,True,4.9,True,1102744.0,1499763.0,False,False,
CAND02263,2022-06-04,Sales,Junior,Indeed,Female,MCA,Pune,1.0,True,True,5.9,True,388323.0,387820.0,False,False,
CAND02264,2023-01-08,Engineering,Senior,LinkedIn,Female,MBA,Chennai,13.1,True,True,7.7,True,1322241.0,1147945.0,True,True,33.0
CAND02265,2024-12-03,Sales,Junior,Employee Referral,Female,PhD,Bangalore,3.5,True,True,4.9,False,,,False,False,
CAND02266,2022-12-24,Engineering,Mid-Level,Naukri,Female,MBA,Pune,12.3,True,False,,False,,,False,False,
CAND02267,2024-03-05,Sales,Mid-Level,Naukri,Male,MBA,Hyderabad,5.0,False,False,,False,,,False,False,
CAND02268,2024-04-06,Engineering,Junior,Naukri,Male,M.Tech,Kolkata,7.6,True,False,,False,,,False,False,
CAND02269,2024-08-25,Data Science,Senior,Naukri,Female,B.Tech,Kolkata,11.2,False,False,,False,,,False,False,
CAND02270,2023-04-18,Engineering,Senior,Campus,Female,M.Tech,Bangalore,14.7,True,True,4.3,True,1291276.0,1187196.0,False,False,
CAND02271,2022-12-19,HR,Lead,Naukri,Male,PhD,Bangalore,12.4,True,True,8.9,False,,,False,False,
CAND02272,2024-11-03,Data Science,Junior,Employee Referral,Male,MBA,Mumbai,2.4,False,False,,False,,,False,False,
CAND02273,2022-07-14,Product,Junior,LinkedIn,Male,MCA,Mumbai,9.7,False,False,,False,,,False,False,
CAND02274,2024-07-21,Data Science,Mid-Level,LinkedIn,Male,MCA,Chennai,5.6,False,False,,False,,,False,False,
CAND02275,2023-11-09,Data Science,Senior,Employee Referral,Male,BBA,Kolkata,10.3,True,True,6.3,False,,,False,False,
CAND02276,2024-06-11,Engineering,Mid-Level,Indeed,Male,B.Tech,Pune,5.6,True,True,5.8,True,711490.0,786144.0,False,False,
CAND02277,2022-12-07,Sales,Senior,Recruitment Agency,Female,B.Tech,Hyderabad,0.9,True,True,7.1,False,,,False,False,
CAND02278,2022-07-13,Finance,Lead,Recruitment Agency,Male,MBA,Ahmedabad,3.8,True,True,5.4,False,,,False,False,
CAND02279,2022-10-05,Finance,Mid-Level,LinkedIn,Female,MBA,Delhi,5.2,True,True,8.9,True,691381.0,609387.0,True,True,51.0
CAND02280,2022-02-18,Finance,Mid-Level,Naukri,Male,M.Tech,Mumbai,4.4,False,False,,False,,,False,False,
CAND02281,2023-01-12,Operations,Senior,Employee Referral,Male,PhD,Mumbai,0.1,True,False,,False,,,False,False,
CAND02282,2024-05-09,Data Science,Mid-Level,Naukri,Male,MBA,Kolkata,11.0,False,False,,False,,,False,False,
CAND02283,2023-04-28,Data Science,Senior,Company Website,Male,PhD,Mumbai,12.3,True,True,9.0,True,1278912.0,1495564.0,False,False,
CAND02284,2024-09-01,HR,Mid-Level,LinkedIn,Male,MBA,Hyderabad,13.6,True,True,4.1,False,,,False,False,
CAND02285,2024-07-30,Engineering,Senior,Employee Referral,Female,M.Tech,Ahmedabad,5.6,True,True,4.7,False,,,False,False,
CAND02286,2024-12-02,Finance,Junior,Indeed,Female,M.Tech,Delhi,3.5,False,False,,False,,,False,False,
CAND02287,2023-10-06,Operations,Mid-Level,Indeed,Female,PhD,Mumbai,10.6,False,False,,False,,,False,False,
CAND02288,2022-09-08,Engineering,Mid-Level,Employee Referral,Male,MBA,Hyderabad,1.3,True,True,5.9,False,,,False,False,
CAND02289,2024-11-14,Sales,Mid-Level,Naukri,Male,M.Tech,Hyderabad,14.4,True,True,6.5,True,767529.0,619411.0,True,True,23.0
CAND02290,2024-01-27,Engineering,Junior,Indeed,Other,MBA,Bangalore,1.3,False,False,,False,,,False,False,
CAND02291,2022-10-26,Product,Mid-Level,Campus,Female,MCA,Pune,7.7,True,True,9.1,True,690199.0,848854.0,True,True,67.0
CAND02292,2023-07-05,Finance,Senior,LinkedIn,Male,MCA,Hyderabad,14.1,False,False,,False,,,False,False,
CAND02293,2022-10-11,Engineering,Junior,Naukri,Female,PhD,Delhi,2.6,False,False,,False,,,False,False,
CAND02294,2022-05-01,Engineering,Junior,Indeed,Male,B.Tech,Pune,14.7,True,False,,False,,,False,False,
CAND02295,2024-04-22,Data Science,Junior,Employee Referral,Male,M.Tech,Kolkata,6.8,True,True,9.6,True,388837.0,450485.0,False,False,
CAND02296,2022-01-02,Engineering,Mid-Level,Employee Referral,Female,BBA,Bangalore,8.3,True,False,,False,,,False,False,
CAND02297,2023-09-04,Engineering,Manager,Naukri,Male,B.Tech,Bangalore,3.2,False,False,,False,,,False,False,
CAND02298,2022-03-21,Sales,Senior,Naukri,Female,B.Sc,Bangalore,4.1,True,False,,False,,,False,False,
CAND02299,2022-05-18,Engineering,Mid-Level,Company Website,Female,PhD,Bangalore,6.4,True,False,,False,,,False,False,
CAND02300,2022-01-14,Finance,Junior,Employee Referral,Female,BBA,Ahmedabad,12.8,True,False,,False,,,False,False,
CAND02301,2024-03-05,Data Science,Mid-Level,Indeed,Female,M.Tech,Mumbai,9.1,True,True,5.4,False,,,False,False,
CAND02302,2024-11-09,HR,Senior,Naukri,Female,B.Sc,Mumbai,13.2,True,True,4.5,False,,,False,False,
CAND02303,2022-10-02,Engineering,Mid-Level,Employee Referral,Female,B.Tech,Delhi,14.4,True,True,6.5,True,832547.0,856697.0,True,True,22.0
CAND02304,2023-09-16,Data Science,Junior,Recruitment Agency,Female,M.Tech,Pune,9.7,False,False,,False,,,False,False,
CAND02305,2022-03-01,Data Science,Manager,LinkedIn,Male,B.Tech,Delhi,8.0,False,False,,False,,,False,False,
CAND02306,2022-04-27,HR,Manager,LinkedIn,Female,M.Tech,Bangalore,9.2,True,True,7.3,True,2905829.0,2940689.0,True,False,45.0
CAND02307,2024-05-30,Engineering,Mid-Level,Company Website,Male,M.Tech,Pune,2.9,True,True,9.2,True,816333.0,725059.0,True,True,32.0
CAND02308,2022-12-17,Data Science,Junior,LinkedIn,Male,B.Sc,Pune,11.5,False,False,,False,,,False,False,
CAND02309,2022-11-09,Sales,Mid-Level,Naukri,Male,PhD,Ahmedabad,6.2,True,True,5.2,False,,,False,False,
CAND02310,2022-04-03,Engineering,Mid-Level,Indeed,Male,MCA,Delhi,9.8,False,False,,False,,,False,False,
CAND02311,2023-05-17,Engineering,Mid-Level,Employee Referral,Male,B.Tech,Kolkata,13.6,False,False,,False,,,False,False,
CAND02312,2022-06-12,Sales,Junior,LinkedIn,Female,MBA,Hyderabad,7.2,True,False,,False,,,False,False,
CAND02313,2023-10-28,Marketing,Mid-Level,LinkedIn,Male,B.Tech,Ahmedabad,8.8,True,True,6.5,True,747125.0,703976.0,True,True,72.0
CAND02314,2023-10-01,Data Science,Lead,Campus,Male,B.Sc,Chennai,4.8,True,True,4.6,False,,,False,False,
CAND02315,2024-08-05,Engineering,Manager,LinkedIn,Male,B.Tech,Mumbai,4.1,True,True,7.7,False,,,False,False,
CAND02316,2023-08-07,HR,Lead,LinkedIn,Female,MCA,Chennai,14.0,False,False,,False,,,False,False,
CAND02317,2022-05-19,Sales,Junior,Employee Referral,Male,PhD,Delhi,14.5,True,True,7.5,False,,,False,False,
CAND02318,2023-11-29,Sales,Manager,LinkedIn,Male,MBA,Hyderabad,9.5,False,False,,False,,,False,False,
CAND02319,2022-07-16,Data Science,Mid-Level,Campus,Female,PhD,Kolkata,14.2,False,False,,False,,,False,False,
CAND02320,2024-12-07,Sales,Junior,LinkedIn,Female,MCA,Bangalore,2.8,False,False,,False,,,False,False,
CAND02321,2022-08-20,Data Science,Mid-Level,Employee Referral,Female,M.Tech,Kolkata,12.5,True,True,4.4,False,,,False,False,
CAND02322,2024-10-15,Engineering,Lead,Employee Referral,Male,MBA,Mumbai,10.7,True,True,5.4,True,1995122.0,1717131.0,False,False,
CAND02323,2024-12-11,Marketing,Senior,Naukri,Female,MCA,Hyderabad,14.1,False,False,,False,,,False,False,
CAND02324,2022-05-31,HR,Senior,Employee Referral,Male,PhD,Bangalore,0.1,True,True,9.4,False,,,False,False,
CAND02325,2024-12-05,Engineering,Lead,LinkedIn,Female,MBA,Kolkata,15.0,True,True,8.6,True,2055456.0,1962503.0,False,False,
CAND02326,2024-05-31,Data Science,Senior,Naukri,Female,PhD,Kolkata,14.1,False,False,,False,,,False,False,
CAND02327,2022-08-22,HR,Junior,Employee Referral,Male,B.Tech,Delhi,10.9,True,True,5.0,False,,,False,False,
CAND02328,2022-10-10,Data Science,Mid-Level,LinkedIn,Female,M.Tech,Mumbai,6.0,True,True,4.8,True,798709.0,733439.0,True,True,72.0
CAND02329,2024-09-26,Data Science,Senior,Campus,Male,M.Tech,Pune,8.3,True,True,9.2,True,1404183.0,1396027.0,False,False,
CAND02330,2023-09-13,Data Science,Lead,Employee Referral,Female,M.Tech,Kolkata,4.1,True,False,,False,,,False,False,
CAND02331,2023-08-15,Data Science,Mid-Level,Indeed,Male,B.Sc,Pune,9.7,False,False,,False,,,False,False,
CAND02332,2024-01-16,HR,Manager,Naukri,Female,PhD,Pune,13.4,True,True,9.1,False,,,False,False,
CAND02333,2023-01-22,Sales,Senior,LinkedIn,Male,BBA,Mumbai,12.1,True,True,6.0,True,1328105.0,1543576.0,False,False,
CAND02334,2024-12-08,Marketing,Junior,Employee Referral,Female,M.Tech,Ahmedabad,14.5,True,False,,False,,,False,False,
CAND02335,2023-01-24,Product,Mid-Level,Employee Referral,Female,M.Tech,Hyderabad,12.1,False,False,,False,,,False,False,
CAND02336,2023-10-16,Operations,Senior,Company Website,Male,BBA,Hyderabad,2.8,False,False,,False,,,False,False,
CAND02337,2022-07-07,Data Science,Senior,Employee Referral,Male,M.Tech,Kolkata,9.5,True,True,8.9,True,1324712.0,1178397.0,True,True,73.0
CAND02338,2023-04-23,Product,Senior,Naukri,Male,MBA,Ahmedabad,11.5,True,False,,False,,,False,False,
CAND02339,2024-11-01,Operations,Senior,Company Website,Male,MBA,Hyderabad,11.9,False,False,,False,,,False,False,
CAND02340,2023-08-05,Finance,Mid-Level,LinkedIn,Male,MBA,Chennai,1.0,True,True,8.8,True,796862.0,786361.0,True,True,43.0
CAND02341,2022-11-28,Marketing,Mid-Level,LinkedIn,Female,MCA,Hyderabad,10.6,True,True,9.0,True,759631.0,878507.0,False,False,
CAND02342,2023-06-23,Engineering,Mid-Level,Campus,Female,B.Sc,Bangalore,8.5,True,False,,False,,,False,False,
CAND02343,2023-12-13,Operations,Mid-Level,Naukri,Male,PhD,Chennai,14.3,True,True,7.8,False,,,False,False,
CAND02344,2024-06-11,Sales,Junior,LinkedIn,Male,MCA,Pune,0.9,True,False,,False,,,False,False,
CAND02345,2023-03-28,Engineering,Mid-Level,LinkedIn,Male,B.Sc,Bangalore,0.2,False,False,,False,,,False,False,
CAND02346,2024-07-04,Data Science,Mid-Level,LinkedIn,Male,B.Sc,Chennai,7.0,False,False,,False,,,False,False,
CAND02347,2024-02-24,Engineering,Mid-Level,LinkedIn,Female,BBA,Chennai,12.7,True,True,4.7,True,667352.0,649514.0,False,False,
CAND02348,2023-10-02,Sales,Manager,LinkedIn,Male,PhD,Chennai,1.8,False,False,,False,,,False,False,
CAND02349,2023-02-07,Sales,Mid-Level,Company Website,Male,M.Tech,Hyderabad,10.5,False,False,,False,,,False,False,
CAND02350,2023-06-15,Engineering,Mid-Level,Naukri,Female,MBA,Delhi,6.4,False,False,,False,,,False,False,
CAND02351,2022-08-02,Finance,Mid-Level,Campus,Other,MCA,Kolkata,3.9,True,True,9.1,False,,,False,False,
CAND02352,2023-04-17,Operations,Senior,LinkedIn,Male,M.Tech,Kolkata,9.5,True,False,,False,,,False,False,
CAND02353,2023-05-27,Data Science,Mid-Level,Company Website,Female,BBA,Chennai,11.5,False,False,,False,,,False,False,
CAND02354,2022-08-05,HR,Senior,Naukri,Female,B.Sc,Kolkata,8.0,True,False,,False,,,False,False,
CAND02355,2024-11-26,HR,Lead,LinkedIn,Male,MCA,Hyderabad,1.0,False,False,,False,,,False,False,
CAND02356,2024-03-18,Sales,Mid-Level,Naukri,Female,MCA,Hyderabad,6.6,True,True,7.0,False,,,False,False,
CAND02357,2022-09-21,Product,Mid-Level,LinkedIn,Male,M.Tech,Ahmedabad,4.3,True,False,,False,,,False,False,
CAND02358,2023-10-05,Sales,Junior,Employee Referral,Female,M.Tech,Delhi,14.5,True,True,5.1,False,,,False,False,
CAND02359,2023-01-12,Finance,Junior,LinkedIn,Male,MCA,Mumbai,3.5,True,True,8.3,False,,,False,False,
CAND02360,2024-05-02,Engineering,Mid-Level,Employee Referral,Other,BBA,Ahmedabad,3.2,True,False,,False,,,False,False,
CAND02361,2023-09-16,HR,Lead,LinkedIn,Male,PhD,Pune,11.6,True,True,4.2,False,,,False,False,
CAND02362,2023-05-12,HR,Junior,Naukri,Female,MCA,Pune,12.2,True,True,9.4,True,377328.0,454459.0,False,False,
CAND02363,2023-01-20,Engineering,Senior,Campus,Female,B.Sc,Bangalore,4.8,False,False,,False,,,False,False,
CAND02364,2024-07-23,Engineering,Mid-Level,Employee Referral,Male,MCA,Bangalore,13.3,True,True,6.9,True,704259.0,627377.0,True,True,16.0
CAND02365,2023-08-16,Finance,Mid-Level,LinkedIn,Male,B.Sc,Bangalore,0.4,False,False,,False,,,False,False,
CAND02366,2024-09-04,Finance,Junior,Employee Referral,Female,B.Tech,Ahmedabad,8.6,True,True,9.2,True,360173.0,403563.0,False,False,
CAND02367,2023-08-29,Engineering,Mid-Level,LinkedIn,Female,BBA,Pune,7.8,True,True,8.9,True,732344.0,794835.0,True,True,71.0
CAND02368,2024-07-23,Engineering,Manager,LinkedIn,Male,MBA,Bangalore,1.3,False,False,,False,,,False,False,
CAND02369,2023-12-29,HR,Mid-Level,Naukri,Male,MBA,Chennai,7.7,True,True,5.2,True,661159.0,644397.0,True,True,53.0
CAND02370,2022-04-15,Engineering,Manager,LinkedIn,Female,MCA,Delhi,4.3,False,False,,False,,,False,False,
CAND02371,2022-01-22,Sales,Mid-Level,LinkedIn,Male,B.Sc,Chennai,9.1,True,True,6.7,True,780110.0,809832.0,True,True,24.0
CAND02372,2023-11-08,Sales,Junior,LinkedIn,Male,MCA,Kolkata,7.4,False,False,,False,,,False,False,
CAND02373,2022-01-25,Finance,Manager,Naukri,Male,M.Tech,Delhi,14.9,True,True,7.0,False,,,False,False,
CAND02374,2024-06-17,Engineering,Senior,Employee Referral,Male,BBA,Kolkata,4.0,True,False,,False,,,False,False,
CAND02375,2023-01-27,Engineering,Junior,LinkedIn,Male,MBA,Mumbai,14.6,False,False,,False,,,False,False,
CAND02376,2024-06-20,Engineering,Junior,Company Website,Female,PhD,Pune,13.3,True,True,8.1,True,450846.0,483073.0,False,False,
CAND02377,2022-02-15,Finance,Manager,Indeed,Female,MBA,Pune,7.4,True,True,5.0,True,2894030.0,2755167.0,True,True,66.0
CAND02378,2023-12-27,Engineering,Mid-Level,Employee Referral,Male,B.Sc,Pune,4.3,True,True,9.0,False,,,False,False,
CAND02379,2022-05-03,Data Science,Manager,Indeed,Female,B.Tech,Ahmedabad,8.6,True,True,4.5,True,2701833.0,2346272.0,True,True,33.0
CAND02380,2022-03-27,Product,Junior,Naukri,Male,B.Tech,Delhi,3.9,True,True,8.1,True,376591.0,503530.0,False,False,
CAND02381,2024-10-16,Marketing,Junior,Company Website,Female,B.Sc,Pune,10.4,True,True,4.2,False,,,False,False,
CAND02382,2022-10-19,HR,Mid-Level,LinkedIn,Female,MBA,Hyderabad,12.7,True,True,9.7,True,683852.0,759200.0,False,False,
CAND02383,2024-10-26,Data Science,Mid-Level,Employee Referral,Male,PhD,Hyderabad,2.3,True,False,,False,,,False,False,
CAND02384,2023-07-21,Data Science,Junior,Indeed,Female,MCA,Delhi,11.8,True,True,9.0,True,446548.0,420242.0,False,False,
CAND02385,2024-07-23,Sales,Mid-Level,LinkedIn,Male,MBA,Ahmedabad,5.1,False,False,,False,,,False,False,
CAND02386,2024-11-06,Engineering,Junior,Naukri,Male,PhD,Bangalore,11.2,True,True,5.2,False,,,False,False,
CAND02387,2024-06-10,Engineering,Lead,Employee Referral,Male,B.Sc,Bangalore,0.8,True,False,,False,,,False,False,
CAND02388,2022-01-30,Operations,Mid-Level,Campus,Female,PhD,Mumbai,4.7,False,False,,False,,,False,False,
CAND02389,2023-06-22,HR,Senior,Company Website,Female,B.Sc,Kolkata,14.0,True,True,7.3,False,,,False,False,
CAND02390,2023-01-25,Product,Mid-Level,Company Website,Male,M.Tech,Bangalore,2.6,False,False,,False,,,False,False,
CAND02391,2022-03-30,Data Science,Junior,Employee Referral,Male,MCA,Hyderabad,11.6,False,False,,False,,,False,False,
CAND02392,2023-12-09,Data Science,Junior,Employee Referral,Female,BBA,Mumbai,9.0,True,False,,False,,,False,False,
CAND02393,2022-12-16,Engineering,Mid-Level,Indeed,Female,M.Tech,Ahmedabad,2.5,False,False,,False,,,False,False,
CAND02394,2024-10-29,HR,Junior,Company Website,Male,B.Tech,Delhi,7.9,True,True,8.0,True,447104.0,354621.0,True,True,47.0
CAND02395,2022-09-08,Sales,Junior,Naukri,Female,BBA,Bangalore,10.9,False,False,,False,,,False,False,
CAND02396,2024-08-24,Engineering,Mid-Level,Naukri,Male,BBA,Kolkata,9.3,False,False,,False,,,False,False,
CAND02397,2023-06-13,HR,Senior,Naukri,Female,PhD,Ahmedabad,11.8,True,True,8.1,False,,,False,False,
CAND02398,2024-01-11,Data Science,Lead,Employee Referral,Other,PhD,Kolkata,2.9,True,True,6.1,False,,,False,False,
CAND02399,2022-01-13,HR,Mid-Level,Naukri,Female,MBA,Pune,7.9,True,True,8.0,False,,,False,False,
CAND02400,2023-12-10,Data Science,Mid-Level,LinkedIn,Female,M.Tech,Kolkata,1.6,False,False,,False,,,False,False,
CAND02401,2023-10-13,Data Science,Manager,Naukri,Female,B.Tech,Kolkata,12.1,False,False,,False,,,False,False,
CAND02402,2022-05-14,Marketing,Senior,Campus,Male,PhD,Ahmedabad,3.9,True,False,,False,,,False,False,
